Longitude, Latitude, Line Group (Path ID), Order of Points 
-121.99533096153847, 36.973631999999995, 1, 592
-122.00398272222222, 36.97172744444445, 1, 593
-122.01604980000002, 36.974180000000004, 1, 594
-121.99663488095241, 36.998087047619045, 1, 595
-122.00787143333332, 36.9841656, 1, 596
-122.00787143333332, 36.9841656, 1, 597
-122.04261176595747, 36.98787165957448, 1, 598
-122.06456181081083, 36.97416881081081, 1, 599
-122.05795403030305, 36.98944348484849, 1, 600
-122.16047552884616, 37.08744636057695, 1, 601
-122.16047552884616, 37.08744636057695, 1, 602
-122.06184415384617, 36.95625230769231, 1, 603
-122.0347427777778, 36.95901055555556, 1, 604
-122.02704061538465, 36.96684757692307, 1, 605
-122.02975599999999, 36.97593740000001, 1, 606
-122.03130735714286, 37.02066258928571, 1, 607
-122.05975639361704, 37.02809177659573, 1, 608
-122.03677906250002, 37.09806002083334, 1, 609
-122.03677906250002, 37.09806002083334, 1, 610
-122.08721348936176, 37.078625063829776, 1, 611
-122.13805136956525, 37.13339271014494, 1, 612
-122.13805136956525, 37.13339271014494, 1, 613
-122.0963924368932, 37.09735092718447, 1, 614
-122.05975639361704, 37.02809177659573, 1, 615
-122.05975639361704, 37.02809177659573, 1, 616
-121.99102995161284, 37.02837268548387, 1, 617
-121.99663488095241, 36.998087047619045, 1, 618
-121.99663488095241, 36.998087047619045, 1, 619
-121.93061837499998, 36.986580328125, 1, 620
-121.93061837499998, 36.986580328125, 1, 621
-121.87615599999998, 36.980028441558446, 1, 622
-121.87615599999998, 36.980028441558446, 1, 623
-121.87636808695652, 36.96297347826087, 1, 624
-121.87636808695652, 36.96297347826087, 1, 625
-121.81076750000001, 36.90304399999999, 1, 626
-121.79238306250001, 36.938096093750005, 1, 627
-121.79238306250001, 36.938096093750005, 1, 628
-121.76957214285714, 36.93110471428572, 1, 629
-121.76957214285714, 36.93110471428572, 1, 630
-121.75453999999996, 36.91143430434783, 1, 631
-121.74212089285716, 36.921760500000005, 1, 632
-121.74212089285716, 36.921760500000005, 1, 633
-121.68485859627323, 36.93674822981367, 1, 634
-121.78432372222223, 36.95744969444446, 1, 635
-121.75483931999999, 36.92733524, 1, 636
-121.75483931999999, 36.92733524, 1, 637
-121.75453999999996, 36.91143430434783, 1, 638
-121.75453999999996, 36.91143430434783, 1, 639
-121.76957214285714, 36.93110471428572, 1, 640
-121.76957214285714, 36.93110471428572, 1, 641
-121.77040919354839, 36.90619606451613, 1, 642
-121.7686174494382, 36.875215168539334, 1, 643
-121.7686174494382, 36.875215168539334, 1, 644
-121.75607352380955, 36.76601180952381, 1, 645
-121.75607352380955, 36.76601180952381, 1, 646
-121.80002881818184, 36.7112006060606, 1, 647
-121.79122025000002, 36.68107066666666, 1, 648
-121.79122025000002, 36.68107066666666, 1, 649
-121.79590742857144, 36.677443499999995, 1, 650
-121.76293209523809, 36.659381619047615, 1, 651
-121.76293209523809, 36.659381619047615, 1, 652
-121.75456913907287, 36.61704545033111, 1, 653
-121.8445782222222, 36.601254222222224, 1, 654
-121.83153958333337, 36.60462091666667, 1, 655
-121.83153958333337, 36.60462091666667, 1, 656
-121.84075636363637, 36.611216000000006, 1, 657
-121.83155246153845, 36.618533923076924, 1, 658
-121.83155246153845, 36.618533923076924, 1, 659
-121.83985047999998, 36.59184911999999, 1, 660
-121.83985047999998, 36.59184911999999, 1, 661
-121.87725722222223, 36.58257311111112, 1, 662
-121.87725722222223, 36.58257311111112, 1, 663
-121.8866950967742, 36.59124216129034, 1, 664
-121.9094725757576, 36.588169303030305, 1, 665
-121.92273894117646, 36.55923976470588, 1, 666
-121.92271157142855, 36.54742264285714, 1, 667
-121.92271157142855, 36.54742264285714, 1, 668
-121.6568961621005, 36.398305191780835, 1, 669
-121.87966308612438, 36.49552021052629, 1, 670
-121.87966308612438, 36.49552021052629, 1, 671
-121.90803832, 36.604722960000004, 1, 672
-121.90803832, 36.604722960000004, 1, 673
-121.90459686666665, 36.610973933333334, 1, 674
-121.91255764285715, 36.62244414285714, 1, 675
-121.91383611111112, 36.61922438888889, 1, 676
-121.92996503703705, 36.62544388888888, 1, 677
-121.92996503703705, 36.62544388888888, 1, 678
-121.92605495238097, 36.612221428571424, 1, 679
-121.92815011111111, 36.60392022222223, 1, 680
-121.92815011111111, 36.60392022222223, 1, 681
-121.92815011111111, 36.60392022222223, 1, 682
-121.92605495238097, 36.612221428571424, 1, 683
-121.91383611111112, 36.61922438888889, 1, 684
-121.91255764285715, 36.62244414285714, 1, 685
-121.91255764285715, 36.62244414285714, 1, 686
-121.90803832, 36.604722960000004, 1, 687
-121.90803832, 36.604722960000004, 1, 688
-121.8866950967742, 36.59124216129034, 1, 689
-121.8188130917431, 36.57648687155964, 1, 690
-121.8188130917431, 36.57648687155964, 1, 691
-121.84918429629631, 36.61424548148148, 1, 692
-121.84918429629631, 36.61424548148148, 1, 693
-121.63345155371903, 36.55022010330578, 1, 694
-121.63345155371903, 36.55022010330578, 1, 695
-121.79824411764709, 36.65303270588235, 1, 696
-121.79824411764709, 36.65303270588235, 1, 697
-121.78511186274511, 36.67077952941177, 1, 698
-121.79590742857144, 36.677443499999995, 1, 699
-121.79122025000002, 36.68107066666666, 1, 700
-121.79122025000002, 36.68107066666666, 1, 701
-121.75607352380955, 36.76601180952381, 1, 702
-121.75607352380955, 36.76601180952381, 1, 703
-121.70741284415581, 36.80940981818181, 1, 704
-121.67519380000002, 36.81659753333333, 1, 705
-121.67519380000002, 36.81659753333333, 1, 706
-121.49111128402365, 36.83294356804734, 1, 707
-121.49111128402365, 36.83294356804734, 1, 708
-121.42506384374998, 36.85982475, 1, 709
-121.42506384374998, 36.85982475, 1, 710
-121.38040362962964, 36.843972666666666, 1, 711
-121.37542708000001, 36.83192963999999, 1, 712
-121.41167244776119, 36.83304725373133, 1, 713
-121.41167244776119, 36.83304725373133, 1, 714
-121.40362311111113, 36.848219, 1, 715
-121.42506384374998, 36.85982475, 1, 716
-121.7127693732194, 37.05509743304845, 1, 717
-121.59006864705883, 36.98128773529411, 1, 718
-121.59006864705883, 36.98128773529411, 1, 719
-121.577955625, 37.0055035, 1, 720
-121.577955625, 37.0055035, 1, 721
-121.65494364705883, 37.116296647058824, 1, 722
-121.65494364705883, 37.116296647058824, 1, 723
-121.6734414, 37.118643171428566, 1, 724
-121.6734414, 37.118643171428566, 1, 725
-121.78383529999999, 37.22961636666667, 1, 726
-121.78383529999999, 37.22961636666667, 1, 727
-121.81302636363638, 37.24033218181819, 1, 728
-121.81302636363638, 37.24033218181819, 1, 729
-121.82339886666668, 37.2413362, 1, 730
-121.8442055, 37.2401221, 1, 731
-121.85483964705884, 37.24310394117647, 1, 732
-121.85483964705884, 37.24310394117647, 1, 733
-121.80810469523801, 37.19734127142859, 1, 734
-121.85501980000001, 37.22118939999999, 1, 735
-121.8245145, 37.23031542857142, 1, 736
-121.8245145, 37.23031542857142, 1, 737
-121.8110397222222, 37.23099188888889, 1, 738
-121.8439465, 37.32011058333334, 1, 739
-121.8439465, 37.32011058333334, 1, 740
-121.840092875, 37.3330228125, 1, 741
-121.83131166666665, 37.339974333333345, 1, 742
-121.8275640769231, 37.34366899999999, 1, 743
-121.82359847619048, 37.33198257142857, 1, 744
-121.82359847619048, 37.33198257142857, 1, 745
-121.85152539999999, 37.3272885, 1, 746
-121.84498935714285, 37.349973642857144, 1, 747
-121.83911107692307, 37.345838615384615, 1, 748
-121.83911107692307, 37.345838615384615, 1, 749
-121.83422564285715, 37.355120500000005, 1, 750
-121.84720816666665, 37.355213166666665, 1, 751
-121.84720816666665, 37.355213166666665, 1, 752
-121.84674050000001, 37.361919916666665, 1, 753
-121.8413663, 37.3653341, 1, 754
-121.83531116666667, 37.368067583333335, 1, 755
-121.82837924000002, 37.37410632, 1, 756
-121.8206607826087, 37.36892508695653, 1, 757
-121.81490744827587, 37.36471027586207, 1, 758
-121.81103333333333, 37.35492241666667, 1, 759
-121.81103333333333, 37.35492241666667, 1, 760
-121.80281976470587, 37.34928394117647, 1, 761
-121.79249945454545, 37.334027818181816, 1, 762
-121.79249945454545, 37.334027818181816, 1, 763
-121.7742606190476, 37.332042809523806, 1, 764
-121.7742606190476, 37.332042809523806, 1, 765
-121.76398209803922, 37.326431196078424, 1, 766
-121.76398209803922, 37.326431196078424, 1, 767
-121.781744625, 37.3123215, 1, 768
-121.74552658490568, 37.31121554716981, 1, 769
-121.74552658490568, 37.31121554716981, 1, 770
-121.7436004, 37.28401454285714, 1, 771
-121.7436004, 37.28401454285714, 1, 772
-121.81474552631579, 37.31850768421053, 1, 773
-121.81474552631579, 37.31850768421053, 1, 774
-121.7696991136363, 37.353150954545455, 1, 775
-121.80741599999998, 37.33112199999999, 1, 776
-121.80741599999998, 37.33112199999999, 1, 777
-121.8357409310345, 37.38281472413793, 1, 778
-121.81953139215685, 37.38269166666666, 1, 779
-121.85601508333333, 37.36920491666667, 1, 780
-121.86853525, 37.372685700000005, 1, 781
-121.86853525, 37.372685700000005, 1, 782
-121.87793664285714, 37.383797785714286, 1, 783
-121.88783765000001, 37.3783417, 1, 784
-121.893111, 37.3942973, 1, 785
-121.893111, 37.3942973, 1, 786
-121.89882746153846, 37.42116080769232, 1, 787
-121.89882746153846, 37.42116080769232, 1, 788
-121.8548303, 37.3889928, 1, 789
-121.8548303, 37.3889928, 1, 790
-121.8498384117647, 37.38372364705882, 1, 791
-121.84458794999998, 37.37774555, 1, 792
-121.87103909090911, 37.40363181818182, 1, 793
-121.88068999999999, 37.40977642857143, 1, 794
-121.88068999999999, 37.40977642857143, 1, 795
-121.85959794736839, 37.40936847368422, 1, 796
-121.85959794736839, 37.40936847368422, 1, 797
-121.82758460810803, 37.412803999999994, 1, 798
-121.82758460810803, 37.412803999999994, 1, 799
-121.87040377777777, 37.42563294444444, 1, 800
-121.84723513114754, 37.43092880327868, 1, 801
-121.84723513114754, 37.43092880327868, 1, 802
-121.87120855555557, 37.43372066666667, 1, 803
-121.88230482352941, 37.440138352941176, 1, 804
-121.88230482352941, 37.440138352941176, 1, 805
-121.86594136923078, 37.458622230769244, 1, 806
-121.90258666666666, 37.45139900000001, 1, 807
-121.90507255555556, 37.43876933333334, 1, 808
-121.90507255555556, 37.43876933333334, 1, 809
-121.90706523076923, 37.458444923076925, 1, 810
-121.90706523076923, 37.458444923076925, 1, 811
-121.91955873333332, 37.483041533333335, 1, 812
-121.92448399999999, 37.49004266666667, 1, 813
-122.00856726119405, 37.48945045522388, 1, 814
-121.89675341463416, 37.48634378048781, 1, 815
-121.89675341463416, 37.48634378048781, 1, 816
-121.9277417333333, 37.50840253333333, 1, 817
-121.93139776190475, 37.52254785714287, 1, 818
-121.9048621190476, 37.52724247619047, 1, 819
-121.93364381578945, 37.56154539473685, 1, 820
-121.93364381578945, 37.56154539473685, 1, 821
-121.9437041363636, 37.53182936363637, 1, 822
-121.95088363636364, 37.54578490909091, 1, 823
-121.95088363636364, 37.54578490909091, 1, 824
-121.96233153333333, 37.52875360000001, 1, 825
-121.96811220000001, 37.542111399999996, 1, 826
-121.97268106666665, 37.53133726666667, 1, 827
-121.97688645454546, 37.54503890909091, 1, 828
-121.9786121111111, 37.540596, 1, 829
-121.98557065, 37.53914815, 1, 830
-121.98557065, 37.53914815, 1, 831
-122.0052680769231, 37.54835238461539, 1, 832
-122.00936808, 37.55459388, 1, 833
-122.00936808, 37.55459388, 1, 834
-122.03580175, 37.54974287499999, 1, 835
-122.03580175, 37.54974287499999, 1, 836
-122.04505414285714, 37.5430965, 1, 837
-122.05504532941178, 37.51140802352941, 1, 838
-122.03002592857145, 37.562785785714276, 1, 839
-122.03002592857145, 37.562785785714276, 1, 840
-122.04006152380956, 37.57494561904761, 1, 841
-122.04713408333332, 37.56521258333333, 1, 842
-122.050945, 37.561699952380955, 1, 843
-122.03948585714285, 37.58217957142857, 1, 844
-122.04818117647058, 37.59178282352941, 1, 845
-122.05711486666668, 37.584145066666665, 1, 846
-122.05711486666668, 37.584145066666665, 1, 847
-122.07597647058823, 37.587836352941174, 1, 848
-122.08599096153847, 37.580005115384616, 1, 849
-122.07519566666667, 37.57827483333333, 1, 850
-122.07519566666667, 37.57827483333333, 1, 851
-122.08283157142857, 37.59620552380952, 1, 852
-122.08283157142857, 37.59620552380952, 1, 853
-122.04177765517241, 37.601776413793104, 1, 854
-122.06685925000001, 37.59372325, 1, 855
-122.06050249999998, 37.61758854761905, 1, 856
-122.0615539, 37.6266376, 1, 857
-122.0615539, 37.6266376, 1, 858
-122.0809098, 37.63595813333333, 1, 859
-122.08795166666668, 37.64276641666666, 1, 860
-122.08795166666668, 37.64276641666666, 1, 861
-122.09506400000001, 37.65397349999999, 1, 862
-122.11005062500003, 37.6677941875, 1, 863
-122.11266287999999, 37.67615460000001, 1, 864
-122.12627299999998, 37.671056470588226, 1, 865
-122.12627299999998, 37.671056470588226, 1, 866
-122.14032182758619, 37.68560137931034, 1, 867
-122.15568388235293, 37.68428317647059, 1, 868
-122.16986713157891, 37.68597078947368, 1, 869
-122.16986713157891, 37.68597078947368, 1, 870
-122.14736937037036, 37.67211566666666, 1, 871
-122.14736937037036, 37.67211566666666, 1, 872
-122.14202170000002, 37.69734705, 1, 873
-122.14202170000002, 37.69734705, 1, 874
-122.19088757575756, 37.713527242424234, 1, 875
-122.19088757575756, 37.713527242424234, 1, 876
-122.17416794444446, 37.72377461111111, 1, 877
-122.18415907692308, 37.73397938461538, 1, 878
-122.20718312068966, 37.73012153448276, 1, 879
-122.15790814285712, 37.69737104761904, 1, 880
-122.15790814285712, 37.69737104761904, 1, 881
-122.11153057894738, 37.69288594736843, 1, 882
-122.12478551724139, 37.69882548275861, 1, 883
-122.12478551724139, 37.69882548275861, 1, 884
-122.13831784999999, 37.70850814999999, 1, 885
-122.14632414285714, 37.7154875, 1, 886
-122.13389000000001, 37.714430444444446, 1, 887
-122.12388003636364, 37.72117892727272, 1, 888
-122.12388003636364, 37.72117892727272, 1, 889
-122.14683436363636, 37.736857772727284, 1, 890
-122.14683436363636, 37.736857772727284, 1, 891
-122.13190022222221, 37.740782311111104, 1, 892
-122.1571012307692, 37.761367615384614, 1, 893
-122.13861161290323, 37.76235403225806, 1, 894
-122.13861161290323, 37.76235403225806, 1, 895
-122.18645208000002, 37.781681400000004, 1, 896
-122.1851974782609, 37.78914456521739, 1, 897
-122.1851974782609, 37.78914456521739, 1, 898
-122.18993279999998, 37.79403104999999, 1, 899
-122.19480814814813, 37.799211666666665, 1, 900
-122.20085136000002, 37.80289616, 1, 901
-122.20858241176472, 37.81188841176471, 1, 902
-122.20098290000001, 37.83453693333334, 1, 903
-122.20098290000001, 37.83453693333334, 1, 904
-122.234991, 37.83562692592592, 1, 905
-122.22787951612901, 37.822417096774195, 1, 906
-122.22787951612901, 37.822417096774195, 1, 907
-122.21273286666664, 37.805621800000004, 1, 908
-122.21273286666664, 37.805621800000004, 1, 909
-122.18432277272723, 37.804283409090914, 1, 910
-122.19294746666665, 37.77752166666666, 1, 911
-122.19294746666665, 37.77752166666666, 1, 912
-122.19717116666665, 37.76961775, 1, 913
-122.20384255555554, 37.77695133333333, 1, 914
-122.20384255555554, 37.77695133333333, 1, 915
-122.21124781249999, 37.780730625000004, 1, 916
-122.21675009999998, 37.78791199999999, 1, 917
-122.21675009999998, 37.78791199999999, 1, 918
-122.18870777272727, 37.769182499999985, 1, 919
-122.18870777272727, 37.769182499999985, 1, 920
-122.18296595652176, 37.76600226086957, 1, 921
-122.17903327777776, 37.760569277777776, 1, 922
-122.17903327777776, 37.760569277777776, 1, 923
-122.16679393749999, 37.756158625000005, 1, 924
-122.17301338888888, 37.75306666666667, 1, 925
-122.20831723076923, 37.79307153846154, 1, 926
-122.20831723076923, 37.79307153846154, 1, 927
-122.2155540909091, 37.79600763636363, 1, 928
-122.2251756153846, 37.789474, 1, 929
-122.2251756153846, 37.789474, 1, 930
-122.2306095625, 37.7980703125, 1, 931
-122.23372573684209, 37.794201, 1, 932
-122.24346423529411, 37.804660764705886, 1, 933
-122.25193906666667, 37.8096424, 1, 934
-122.25367763157892, 37.81363336842105, 1, 935
-122.24890423076924, 37.817374, 1, 936
-122.24890423076924, 37.817374, 1, 937
-122.25936752941176, 37.816991823529406, 1, 938
-122.25174100000001, 37.82636884615384, 1, 939
-122.25174100000001, 37.82636884615384, 1, 940
-122.25768984615382, 37.81533046153846, 1, 941
-122.25913158333333, 37.811390666666675, 1, 942
-122.25853007692308, 37.80488853846154, 1, 943
-122.25853007692308, 37.80488853846154, 1, 944
-122.2735364117647, 37.82064888235294, 1, 945
-122.2802605384615, 37.823622307692304, 1, 946
-122.30427581818181, 37.817830393939396, 1, 947
-122.30427581818181, 37.817830393939396, 1, 948
-122.3002997222222, 37.8391455, 1, 949
-122.2812146842105, 37.83279057894737, 1, 950
-122.2812146842105, 37.83279057894737, 1, 951
-122.27357263157893, 37.83122173684211, 1, 952
-122.26390105263157, 37.83067705263157, 1, 953
-122.26522800000002, 37.84162827272727, 1, 954
-122.26588433333333, 37.848445466666675, 1, 955
-122.26588433333333, 37.848445466666675, 1, 956
-122.26817815789472, 37.85103957894737, 1, 957
-122.27527326666664, 37.85003853333334, 1, 958
-122.28380105555556, 37.84682622222223, 1, 959
-122.28038936363636, 37.83905790909091, 1, 960
-122.27344795652176, 37.843258999999996, 1, 961
-122.27344795652176, 37.843258999999996, 1, 962
-122.28969685714284, 37.84364071428571, 1, 963
-122.28383108333333, 37.85777341666666, 1, 964
-122.27847119999998, 37.866656000000006, 1, 965
-122.27824291666667, 37.87448866666667, 1, 966
-122.27803466666666, 37.88111133333333, 1, 967
-122.27062000000001, 37.88217358333333, 1, 968
-122.27062000000001, 37.88217358333333, 1, 969
-122.27180406666666, 37.888403866666664, 1, 970
-122.27180406666666, 37.888403866666664, 1, 971
-122.28198410344824, 37.89014289655173, 1, 972
-122.28198410344824, 37.89014289655173, 1, 973
-122.29130605882352, 37.895304, 1, 974
-122.29155535, 37.905107799999996, 1, 975
-122.29155535, 37.905107799999996, 1, 976
-122.29559596875, 37.9238288125, 1, 977
-122.29559596875, 37.9238288125, 1, 978
-122.31388820689656, 37.93416793103447, 1, 979
-122.30237833333332, 37.90972958333334, 1, 980
-122.30237833333332, 37.90972958333334, 1, 981
-122.28488664000001, 37.90716192, 1, 982
-122.27630249999999, 37.90971877272728, 1, 983
-122.27630249999999, 37.90971877272728, 1, 984
-122.29807023076924, 37.901644, 1, 985
-122.30601815384615, 37.90118499999999, 1, 986
-122.32288431578948, 37.91678415789474, 1, 987
-122.32288431578948, 37.91678415789474, 1, 988
-122.3350515, 37.93090250000001, 1, 989
-122.33033758823528, 37.940684000000005, 1, 990
-122.34157718181818, 37.939333636363635, 1, 991
-122.34157718181818, 37.939333636363635, 1, 992
-122.35330871428572, 37.941654571428565, 1, 993
-122.35956116, 37.93344196, 1, 994
-122.35956116, 37.93344196, 1, 995
-122.3882182413793, 37.940209775862066, 1, 996
-122.3736234, 37.961611675, 1, 997
-122.3736234, 37.961611675, 1, 998
-122.34230853846154, 37.91218203846153, 1, 999
-122.3391085, 37.94859954166666, 1, 1000
-122.3391085, 37.94859954166666, 1, 1001
-122.353169625, 37.9545986875, 1, 1002
-122.35104111111112, 37.969479611111105, 1, 1003
-122.34669984999998, 37.97505545, 1, 1004
-122.34669984999998, 37.97505545, 1, 1005
-122.32160153571428, 37.938770857142856, 1, 1006
-122.33824723999999, 37.95670312, 1, 1007
-122.33824723999999, 37.95670312, 1, 1008
-122.33398312000003, 37.96656392, 1, 1009
-122.33103555172416, 37.97184665517241, 1, 1010
-122.34381189285718, 37.99115421428571, 1, 1011
-122.34381189285718, 37.99115421428571, 1, 1012
-122.31701962499999, 37.99438356249998, 1, 1013
-122.2857691111111, 37.980991777777774, 1, 1014
-122.25264425531913, 37.983684765957456, 1, 1015
-122.26400773076921, 38.00010707692308, 1, 1016
-122.22972426530609, 38.021021755102026, 1, 1017
-122.19839898412697, 38.0372775079365, 1, 1018
-122.19839898412697, 38.0372775079365, 1, 1019
-122.27371638095238, 38.02449714285714, 1, 1020
-122.27864658333334, 38.01033983333333, 1, 1021
-122.28548136363638, 38.01406468181818, 1, 1022
-122.28548136363638, 38.01406468181818, 1, 1023
-122.22434176923078, 38.0827311923077, 1, 1024
-122.24367080000003, 38.088828760000006, 1, 1025
-122.24367080000003, 38.088828760000006, 1, 1026
-122.22327226086959, 38.09483921739131, 1, 1027
-122.2153474782609, 38.09314860869565, 1, 1028
-122.2153474782609, 38.09314860869565, 1, 1029
-122.18108846153844, 38.079905653846154, 1, 1030
-122.18108846153844, 38.079905653846154, 1, 1031
-122.16668359999994, 38.075768866666664, 1, 1032
-122.15697945454544, 38.07067195454545, 1, 1033
-122.1667646875, 38.0625093125, 1, 1034
-122.17774518750002, 38.05899421874999, 1, 1035
-122.17774518750002, 38.05899421874999, 1, 1036
-122.20354979411768, 38.074474705882345, 1, 1037
-122.23599321428571, 38.11662157142858, 1, 1038
-122.2219978125, 38.1182356875, 1, 1039
-122.2219978125, 38.1182356875, 1, 1040
-122.22373725, 38.10430466666667, 1, 1041
-122.20978294117648, 38.104610470588234, 1, 1042
-122.20850383333332, 38.114036055555545, 1, 1043
-122.20850383333332, 38.114036055555545, 1, 1044
-122.21534941666664, 38.12836325, 1, 1045
-122.21534941666664, 38.12836325, 1, 1046
-122.17190906060607, 38.09397419696968, 1, 1047
-122.2373124615385, 38.124843999999996, 1, 1048
-122.23343260869565, 38.13633091304347, 1, 1049
-122.22766157894735, 38.14841894736842, 1, 1050
-122.26775851515154, 38.13681209090909, 1, 1051
-122.27798375, 38.1496151875, 1, 1052
-122.27798375, 38.1496151875, 1, 1053
-122.23935552631576, 38.16016778947368, 1, 1054
-122.26216515789474, 38.17290826315789, 1, 1055
-122.2210653821656, 38.23460039490446, 1, 1056
-122.2210653821656, 38.23460039490446, 1, 1057
-122.14105540740744, 38.15696579012344, 1, 1058
-122.18276615267182, 38.24501964122137, 1, 1059
-122.06600684210528, 38.26701531578947, 1, 1060
-122.06600684210528, 38.26701531578947, 1, 1061
-122.05929508333332, 38.274577374999986, 1, 1062
-122.01496355555554, 38.27725077777777, 1, 1063
-122.01496355555554, 38.27725077777777, 1, 1064
-122.01447281250002, 38.26397281250001, 1, 1065
-122.01447281250002, 38.26397281250001, 1, 1066
-122.03187528571429, 38.252900142857136, 1, 1067
-122.03187528571429, 38.252900142857136, 1, 1068
-122.02999345454545, 38.264829909090906, 1, 1069
-122.04108007692308, 38.26674330769231, 1, 1070
-122.04226145454545, 38.25404090909091, 1, 1071
-122.04541473333333, 38.24563880000001, 1, 1072
-122.06530730303031, 38.23091027272727, 1, 1073
-122.04950157142856, 38.26489878571429, 1, 1074
-122.03103306249999, 38.247292125, 1, 1075
-122.03103306249999, 38.247292125, 1, 1076
-122.01247946666666, 38.249688600000006, 1, 1077
-122.01247946666666, 38.249688600000006, 1, 1078
-121.98119395238093, 38.25793357142857, 1, 1079
-121.999778, 38.248517933333325, 1, 1080
-122.0142415882353, 38.28460576470589, 1, 1081
-122.0142415882353, 38.28460576470589, 1, 1082
-121.97840004938277, 38.29626881481481, 1, 1083
-121.94562931034483, 38.278715896551724, 1, 1084
-121.94562931034483, 38.278715896551724, 1, 1085
-121.9396714090909, 38.260105340909085, 1, 1086
-121.9396714090909, 38.260105340909085, 1, 1087
-121.94550221212121, 38.27302309090909, 1, 1088
-122.0142415882353, 38.28460576470589, 1, 1089
-122.01496355555554, 38.27725077777777, 1, 1090
-122.01496355555554, 38.27725077777777, 1, 1091
-122.05929508333332, 38.274577374999986, 1, 1092
-122.05929508333332, 38.274577374999986, 1, 1093
-122.03586258479537, 38.426244953216376, 1, 1094
-122.04656551388888, 38.57664347685185, 1, 1095
-122.17975679151935, 38.76088285512371, 1, 1096
-122.17975679151935, 38.76088285512371, 1, 1097
-121.99718166666668, 38.361738111111116, 1, 1098
-121.99718166666668, 38.361738111111116, 1, 1099
-121.9751308888889, 38.39538107407407, 1, 1100
-121.9751308888889, 38.39538107407407, 1, 1101
-122.0088081875, 38.36965050000001, 1, 1102
-122.0088081875, 38.36965050000001, 1, 1103
-121.99610391304344, 38.325846847826085, 1, 1104
-121.9672628636364, 38.353137590909085, 1, 1105
-121.9672628636364, 38.353137590909085, 1, 1106
-121.95780986666668, 38.3435784, 1, 1107
-121.944030125, 38.3402645, 1, 1108
-121.944030125, 38.3402645, 1, 1109
-121.94347813793101, 38.33207403448276, 1, 1110
-121.94079772499997, 38.32153377499999, 1, 1111
-121.95014230000001, 38.3575077, 1, 1112
-121.95014230000001, 38.3575077, 1, 1113
-121.94843240909091, 38.36665327272727, 1, 1114
-121.80871736619717, 38.464527415492945, 1, 1115
-121.82372804545457, 38.450750045454534, 1, 1116
-121.83334258823528, 38.458442647058824, 1, 1117
-121.83334258823528, 38.458442647058824, 1, 1118
-121.77739343478258, 38.53756413043479, 1, 1119
-121.72338460714285, 38.54070982142857, 1, 1120
-121.7055615, 38.54004867857143, 1, 1121
-121.58228894392524, 38.430722401869154, 1, 1122
-121.58228894392524, 38.430722401869154, 1, 1123
-121.42543806666667, 38.46790433333333, 1, 1124
-121.42543806666667, 38.46790433333333, 1, 1125
-121.53287046666668, 38.57636933333333, 1, 1126
-121.52432680952381, 38.571689285714285, 1, 1127
-121.52432680952381, 38.571689285714285, 1, 1128
-121.50584073333333, 38.56933206666667, 1, 1129
-121.49266845454545, 38.56514063636364, 1, 1130
-121.47655323076923, 38.562228, 1, 1131
-121.44290885000001, 38.55222559999999, 1, 1132
-121.3986272962963, 38.543764074074076, 1, 1133
-121.3986272962963, 38.543764074074076, 1, 1134
-121.39053104761904, 38.55054104761904, 1, 1135
-121.36171355000002, 38.554434699999995, 1, 1136
-121.34150084615385, 38.555967307692306, 1, 1137
-121.34150084615385, 38.555967307692306, 1, 1138
-121.32631618750001, 38.565405062500005, 1, 1139
-121.30480692307691, 38.574305461538465, 1, 1140
-121.2999248, 38.58758313333335, 1, 1141
-121.2844330357143, 38.58578960714285, 1, 1142
-121.27695085714288, 38.60776200000001, 1, 1143
-121.27695085714288, 38.60776200000001, 1, 1144
-121.23976947368423, 38.62681310526315, 1, 1145
-121.13493473809524, 38.64183895238095, 1, 1146
-121.13493473809524, 38.64183895238095, 1, 1147
-121.2142103181818, 38.57266548484847, 1, 1148
-121.27695085714288, 38.60776200000001, 1, 1149
-121.27695085714288, 38.60776200000001, 1, 1150
-121.2844330357143, 38.58578960714285, 1, 1151
-121.2999248, 38.58758313333335, 1, 1152
-121.30480692307691, 38.574305461538465, 1, 1153
-121.32631618750001, 38.565405062500005, 1, 1154
-121.32631618750001, 38.565405062500005, 1, 1155
-121.36171355000002, 38.554434699999995, 1, 1156
-121.36171355000002, 38.554434699999995, 1, 1157
-121.39053104761904, 38.55054104761904, 1, 1158
-121.39053104761904, 38.55054104761904, 1, 1159
-121.44290885000001, 38.55222559999999, 1, 1160
-121.44290885000001, 38.55222559999999, 1, 1161
-121.47655323076923, 38.562228, 1, 1162
-121.4713148, 38.54887726666666, 1, 1163
-121.4713148, 38.54887726666666, 1, 1164
-121.47067342857143, 38.51967700000001, 1, 1165
-121.47067342857143, 38.51967700000001, 1, 1166
-121.44652777777777, 38.506027611111115, 1, 1167
-121.44652777777777, 38.506027611111115, 1, 1168
-121.46341164285715, 38.50378899999999, 1, 1169
-121.44839600000002, 38.4864628235294, 1, 1170
-121.44839600000002, 38.4864628235294, 1, 1171
-121.46341164285715, 38.50378899999999, 1, 1172
-121.47067342857143, 38.51967700000001, 1, 1173
-121.47067342857143, 38.51967700000001, 1, 1174
-121.4713148, 38.54887726666666, 1, 1175
-121.4713148, 38.54887726666666, 1, 1176
-121.47655323076923, 38.562228, 1, 1177
